土地位置建物門牌(Geo),土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,交易年,交易月,交易筆棟數,建物大於1,車位數,樓層比例,移轉層次,總樓層數,建物型態,是否透天,是否投資透天,主要用途,建築完成年,建築完成月,屋齡缺失,屋齡,建物移轉總面積平方公尺,是否毛胚,建物現況格局-房,有無管理組織,單價,總價元,車位類別,車位單價,車位總價元,特殊交易,電梯,latitude,longitude,與竹科距離_km
台灣新竹市新竹市中山路４０巷５１號及５３號,新竹市新竹市中山路４０巷５１號及５３號,47.96,商,113,9,建物1車位0,0,0,0.142857143,1,7,華廈,0,0,商業用,88,6,0,25.3,246.18,0,3,0,111706.8811,27500000,無,0,0,0,1,24.8069736,120.9665118,4.877532125
台灣新竹市新竹市自由路６９號５樓之１,新竹市新竹市自由路６９號５樓之１,20.09,商,113,10,建物1車位1,0,1,0.416666667,5,12,大樓,0,0,其他,80,12,0,32.8,246.65,1,0,1,60814.91993,15000000,平面,1100000,1100000,0,1,24.8118649,120.9817456,4.14916826
台灣新竹市新竹市榮濱南路１７８號,新竹市新竹市榮濱南路１７８號,89.55,住,113,9,建物1車位0,0,0,1.1,全,五層,透天厝,1,0,住商用,104,3,0,9.6,250.61,1,0,0,85391.64439,21400000,無,0,0,0,0,24.8357257,120.9275582,9.936753347
台灣新竹市新竹市光華北街３３號,新竹市新竹市光華北街３３號,62,住,113,9,建物1車位0,0,0,1.1,全,四層,透天厝,1,0,住家用,0,0,0,113.9,251.04,1,0,0,107552.5813,27000000,無,0,0,0,0,24.8177255,120.9735718,5.168662125
台灣新竹市新竹市浸水街３８８之６號,新竹市新竹市浸水街３８８之６號,72.88,非,113,7,建物1車位0,0,0,1.1,全,五層,透天厝,1,0,住商用,99,6,0,14.1,252.75,1,0,0,71216.61721,18000000,無,0,0,0,0,24.7991569,120.9266275,8.25275989
台灣新竹市新竹市公道五路二段４３５號,新竹市新竹市公道五路二段４３５號,72.33,住,113,8,建物1車位0,0,0,1.1,全,三層,透天厝,1,0,住商用,95,11,0,17.7,253.2,1,0,1,155134.2812,39280000,無,0,0,0,1,24.8038997,120.9951788,2.697902483
台灣新竹市新竹市明湖路６４８巷１２２弄１３６號,新竹市新竹市明湖路６４８巷１２２弄１３６號,114.21,非,113,6,建物1車位0,0,0,1.1,全,三層,透天厝,1,0,住家用,85,3,0,28.3,253.73,1,0,1,47294.36803,12000000,無,0,0,1,0,24.7748991,120.9670864,3.999696439
台灣新竹市新竹市牛埔南路１６３號,新竹市新竹市牛埔南路１６３號,325.89,工,113,10,建物1車位0,0,0,1.1,全,四層,透天厝,1,0,其他,63,6,0,50.4,254.62,1,0,0,123891.7878,31545327,無,0,0,0,0,24.7956372,120.9343661,7.403091066
台灣新竹市新竹市園後街５９之１號,新竹市新竹市園後街５９之１號,63,住,111,12,建物1車位1,0,1,1.1,全,五層,透天厝,1,0,住家用,113,7,1,0,256.79,1,0,0,138245.2588,35500000,平面,1100000,1100000,0,1,24.799964,120.98366,3.034739118
台灣新竹市新竹市經國路三段９２巷１６弄３９號七樓,新竹市新竹市經國路三段９２巷１６弄３９號七樓,29.18,住,113,9,建物1車位2,0,2,0.466666667,7,15,大樓,0,0,住家用,99,8,0,14.1,256.94,0,4,1,50595.46976,13000000,平面,1100000,2200000,1,1,24.7975772,120.951639,5.769223261
台灣新竹市新竹市龍山東路２１２號八樓之５,新竹市新竹市龍山東路２１２號八樓之５,27.19,住,113,5,建物1車位2,0,2,0.347826087,8,23,大樓,0,0,住家用,102,11,0,10.4,258.5,0,3,1,151644.1006,39200000,平面,1100000,2200000,0,1,24.7884394,121.012276,0.990529814
台灣新竹市新竹市成功路１９２巷６２弄３８號,新竹市新竹市成功路１９２巷６２弄３８號,76.56,非,113,7,建物1車位0,0,0,1.1,全,四層,透天厝,1,0,住家用,83,10,0,29.7,258.74,1,0,1,61838.13867,16000000,無,0,0,0,0,24.813025,120.951481,6.51421224
台灣新竹市新竹市武陵路１７５巷７號１８樓之１,新竹市新竹市武陵路１７５巷７號１８樓之１,25.86,住,113,7,建物1車位2,0,2,0.9,18,20,大樓,0,0,住家用,87,7,0,26,260.93,0,5,1,95811.13709,25000000,平面,1100000,2200000,0,1,24.8220373,120.9672433,5.946626056
台灣新竹市新竹市經國路三段９２巷１６弄３９號六樓,新竹市新竹市經國路三段９２巷１６弄３９號六樓,29.18,住,113,9,建物1車位2,0,2,0.4,6,15,大樓,0,0,住家用,99,8,0,14.1,260.99,0,4,1,95329.32296,24880000,平面,1100000,2200000,0,1,24.7975772,120.951639,5.769223261
台灣新竹市新竹市牛埔東路３３巷２３號,新竹市新竹市牛埔東路３３巷２３號,31.38,住,113,7,建物1車位2,0,2,1.1,全,三層,透天厝,1,0,住家用,97,1,0,16.6,263.79,1,0,1,90981.46253,24000000,平面,1100000,2200000,0,1,24.7987583,120.9508479,5.886291532
台灣新竹市新竹市牛埔北路２６３號,新竹市新竹市牛埔北路２６３號,107.6,非,113,7,建物1車位0,0,0,1.1,全,五層,透天厝,1,0,住商用,100,2,0,13.5,265.23,1,0,0,91807.11081,24350000,無,0,0,0,0,24.804679,120.9381415,7.316806326
台灣新竹市新竹市新香街３５６巷８號,新竹市新竹市新香街３５６巷８號,203.82,非,113,9,建物1車位0,0,0,1.1,全,四層,透天厝,1,0,住家用,84,1,0,29.8,265.86,1,0,1,67704.80704,18000000,無,0,0,0,0,24.7769212,120.9609758,4.577459241
台灣新竹市新竹市湳雅街１８６之４號,新竹市新竹市湳雅街１８６之４號,111,住,113,6,建物1車位0,0,0,1.1,全,四層,透天厝,1,0,住商用,85,1,0,28.5,267.16,1,0,0,133290.9118,35610000,無,0,0,0,0,24.8213562,120.9750228,5.399523309
台灣新竹市新竹市公道五路二段３２７號十四樓,新竹市新竹市公道五路二段３２７號十四樓,38.09,住,113,9,建物1車位2,0,2,1,14,14,大樓,0,0,住家用,98,9,0,15,268.88,0,4,1,144599.8215,38880000,平面,1100000,2200000,0,1,24.802082,120.9969616,2.44236448
台灣新竹市新竹市新香街２１７巷６號,新竹市新竹市新香街２１７巷６號,198.3,非,113,9,建物1車位0,0,0,1.1,全,四層,透天厝,1,0,住家用,82,12,0,30.7,276.95,1,0,0,83047.48149,23000000,無,0,0,0,0,24.7863418,120.9597782,4.698034386
台灣新竹市新竹市明湖路４４３巷１９號,新竹市新竹市明湖路４４３巷１９號,310.92,其,113,8,建物1車位0,0,0,1.1,全,三層,透天厝,1,0,其他,77,10,0,35.8,281.87,1,0,1,101784.5106,28690000,無,0,0,0,0,24.7810375,120.9670395,3.935068055
台灣新竹市新竹市中正路２０６號,新竹市新竹市中正路２０６號,117,商,113,7,建物1車位0,0,0,1.1,全,三層,透天厝,1,0,商業用,0,0,0,113.7,285,1,0,0,191370.3263,54540543,無,0,0,0,0,24.8105152,120.9657735,5.17190649
台灣新竹市新竹市公道五路二段４２５之２號十三樓之１,新竹市新竹市公道五路二段４２５之２號十三樓之１,52.91,住,113,8,建物1車位2,0,2,1,13,13,大樓,0,0,住家用,95,11,0,17.7,286.15,0,4,1,139087.891,39800000,平面,1100000,2200000,0,1,24.8033752,120.9949769,2.653319377
台灣新竹市新竹市閑谷街５１巷４６號,新竹市新竹市閑谷街５１巷４６號,281.8,非,113,10,建物1車位0,0,0,1.1,全,三層,透天厝,1,0,住家用,101,3,0,12.7,289.72,1,0,1,122117.9069,35380000,無,0,0,0,0,24.7612456,120.9388306,7.152985575
台灣新竹市新竹市世傑路９９號十四樓之１,新竹市新竹市世傑路９９號十四樓之１,32.15,住,113,9,建物1車位2,0,2,0.583333333,14,24,大樓,0,0,住家用,106,1,0,7.8,291.97,0,3,1,172962.9756,50500000,平面,1100000,2200000,0,1,24.7924555,121.0095652,1.255310216
台灣新竹市新竹市龍山東路２８８號三樓之３,新竹市新竹市龍山東路２８８號三樓之３,39.57,住,113,3,建物1車位2,0,2,0.125,3,24,大樓,0,0,住家用,101,7,0,11.6,292.82,0,3,1,127040.5027,37200000,平面,1100000,2200000,0,1,24.7875835,121.0141815,1.063311402
台灣新竹市新竹市慈濟路２６０號十三樓,新竹市新竹市慈濟路２６０號十三樓,33.79,住,113,8,建物1車位2,0,2,0.619047619,13,21,大樓,0,0,住家用,101,8,0,12,295.91,0,4,1,171944.1722,50880000,平面,1100000,2200000,0,1,24.7926291,121.0154388,1.552381566
台灣新竹市新竹市占梅路３２號,新竹市新竹市占梅路３２號,39.77,商,113,7,建物1車位0,0,0,0.041666667,1,24,大樓,0,0,商業用,110,1,0,3.6,297.38,1,0,1,191673.9525,57000000,無,0,0,0,1,24.7916152,121.0135517,1.34852446
台灣新竹市新竹市光復路二段２９５號５樓之３,新竹市新竹市光復路二段２９５號５樓之３,19.11,住,113,9,建物1車位1,0,1,0.217391304,5,23,大樓,0,0,商業用,82,8,0,31.1,297.41,0,3,1,72627.01321,21600000,平面,1100000,1100000,0,1,24.7992282,120.9923959,2.384075586
台灣新竹市新竹市明湖路１００９之７號,新竹市新竹市明湖路１００９之７號,255.43,其,113,8,建物1車位0,0,0,1.1,全,三層,透天厝,1,0,住家用,103,7,0,10.1,300.18,1,0,1,131587.714,39500000,無,0,0,0,1,24.7714879,120.9696878,3.834627487
台灣新竹市新竹市國光街２５號三樓之２,新竹市新竹市國光街２５號三樓之２,50.13,住,113,4,建物1車位2,0,2,0.2,3,15,大樓,0,0,住家用,103,8,0,9.6,304.73,0,4,1,124306.7634,37880000,平面,1100000,2200000,0,1,24.8113672,120.9609478,5.61818233
台灣新竹市新竹市麗山街９巷１５號,新竹市新竹市麗山街９巷１５號,220.37,非,113,8,建物1車位0,0,0,1.1,全,二層,透天厝,1,0,工業用,87,11,0,25.7,309.94,1,0,1,57753.11351,17900000,無,0,0,0,0,24.7755197,120.9350819,7.198251777
台灣新竹市新竹市東山街４９巷３號,新竹市新竹市東山街４９巷３號,76.8,住,113,8,建物3車位0,1,0,0.2,1,5,公寓,0,0,住家用,78,3,0,35.5,316.86,0,8,0,82055.16632,26000000,無,0,0,0,0,24.7967174,120.978916,3.204617156
台灣新竹市新竹市中華路六段２３１之５號,新竹市新竹市中華路六段２３１之５號,129.62,非,113,5,建物1車位0,0,0,1.1,全,四層,透天厝,1,0,住家用,95,12,0,17.3,317.17,1,0,1,44770.94303,14200000,無,0,0,1,0,24.744751,120.9072499,10.78530046
台灣新竹市新竹市關新東路１９２號十一樓,新竹市新竹市關新東路１９２號十一樓,43.63,住,113,3,建物1車位3,0,3,0.785714286,11,14,大樓,0,0,住家用,100,12,0,12.1,322.67,0,3,1,154895.0941,49980000,平面,1100000,3300000,0,1,24.7845458,121.0198471,1.442755359
台灣新竹市新竹市港南二街９５號,新竹市新竹市港南二街９５號,133.18,非,113,9,建物1車位0,0,0,1.1,全,四層,透天厝,1,0,住家用,113,7,0,0.2,327.24,1,0,0,82508.25083,27000000,無,0,0,0,1,24.8157821,120.9273094,8.806039042
台灣新竹市新竹市西濱路一段２９２之１號,新竹市新竹市西濱路一段２９２之１號,129.48,住,113,8,建物1車位0,0,0,1.1,全,四層,透天厝,1,0,住商用,98,12,0,14.6,329.59,1,0,0,75851.81589,25000000,無,0,0,1,0,24.8358995,120.9295766,9.78657494
台灣新竹市新竹市金山九街１３號,新竹市新竹市金山九街１３號,99,住,113,7,建物1車位0,0,0,1.1,全,五層,透天厝,1,1,住家用,109,7,0,4,340.83,1,0,0,148167.7082,50500000,無,0,0,0,1,24.7786672,121.0211231,1.569188183
台灣新竹市新竹市西大路６５３號,新竹市新竹市西大路６５３號,749,住,113,5,建物2車位0,1,0,1.1,全,一層,透天厝,1,0,住家用,0,0,0,113.5,356.86,1,0,0,532421.678,190000000,無,0,0,0,0,24.8102083,120.9580779,5.784420571
台灣新竹市新竹市中華路四段３６號,新竹市新竹市中華路四段３６號,550,住,113,7,建物2車位0,1,0,1.1,全,二層,透天厝,1,0,住家用,0,0,0,113.7,364.08,1,0,0,230718.5234,84000000,無,0,0,0,0,24.7967598,120.9543687,5.478742596
台灣新竹市新竹市關新東路２７０號八樓之１,新竹市新竹市關新東路２７０號八樓之１,48.04,住,113,6,建物1車位2,0,2,0.307692308,8,26,大樓,0,0,住家用,102,7,0,10.9,372.37,0,4,1,154416.3064,57500000,平面,1100000,2200000,0,1,24.7855926,121.0202407,1.511206622
台灣新竹市新竹市中央路２７８號二樓,新竹市新竹市中央路２７８號二樓,25.12,住,113,6,建物2車位0,1,0,0.041666667,1,24,大樓,0,0,商業用,97,7,0,15.9,413.95,0,4,1,272931.5135,112980000,無,0,0,0,1,24.8095349,120.9770087,4.25750028
台灣新竹市新竹市西大路５８６號,新竹市新竹市西大路５８６號,274,商,113,8,建物2車位0,1,0,1.1,全,三層,透天厝,1,1,住家用,0,0,0,113.8,447.57,1,0,0,210023.0132,94000000,無,0,0,0,0,24.8068411,120.9621859,5.233344907
台灣新竹市新竹市明湖路６４８巷６６弄３８號,新竹市新竹市明湖路６４８巷６６弄３８號,367.07,非,113,7,建物1車位0,0,0,1.1,全,三層,透天厝,1,0,住家用,95,12,0,17.5,457.86,1,0,1,80548.63932,36880000,無,0,0,0,0,24.7748991,120.9670864,3.999696439
台灣新竹市新竹市明湖路１０１５巷１８號,新竹市新竹市明湖路１０１５巷１８號,387.18,其,113,9,建物1車位0,0,0,1.1,全,三層,透天厝,1,0,住家用,95,7,0,18.2,491.8,1,0,1,62220.4148,30600000,無,0,0,0,0,24.7692483,120.9772016,3.213608286
台灣新竹市新竹市牛埔南路３７６巷９號,新竹市新竹市牛埔南路３７６巷９號,329,工,113,6,建物1車位0,0,0,1.1,全,二層,透天厝,1,0,其他,76,12,0,36.4,509.51,1,0,0,75170.26162,38300000,無,0,0,0,0,24.7934852,120.9318066,7.611630135
台灣新竹市新竹市明湖路４８２巷３２號,新竹市新竹市明湖路４８２巷３２號,769.44,非,113,7,建物2車位0,1,0,1.1,全,三層,透天厝,1,0,住家用,0,0,0,113.7,511.2,1,0,0,92918.62285,47500000,無,0,0,0,0,24.7812873,120.9666864,3.970418178
台灣新竹市新竹市金山五街２８號,新竹市新竹市金山五街２８號,298,住,113,8,建物1車位0,0,0,1.1,全,三層,透天厝,1,0,商辦用,96,9,0,16.9,522.93,1,0,0,162545.6562,85000000,無,0,0,0,0,24.7762494,121.0189772,1.445669786
台灣新竹市新竹市東大路一段１２７號十七樓,新竹市新竹市東大路一段１２７號十七樓,61.04,住,113,8,建物1車位4,0,4,0.894736842,17,19,大樓,0,0,住家用,101,5,0,12.3,564.2,1,0,1,102800.4254,58000000,平面,1100000,4400000,0,1,24.8079211,120.9717231,4.523946702
台灣新竹市新竹市公道五路二段５３８號,新竹市新竹市公道五路二段５３８號,501,其,113,7,建物1車位0,0,0,1.1,全,三層,透天厝,1,0,商業用,106,7,0,7,814.98,1,0,0,282215.5145,230000000,無,0,0,0,1,24.8054908,120.9933454,2.93562565
台灣新竹市新竹市忠孝路４３４巷２０號,新竹市新竹市忠孝路４３４巷２０號,634,其,113,7,建物2車位0,1,0,1.1,全,四層,透天厝,1,1,辦公用,93,4,0,20.3,1368.96,1,0,0,146096.3067,200000000,無,0,0,0,1,24.8032027,120.9826262,3.358364689
台灣新竹市新竹市占梅路６號,新竹市新竹市占梅路６號,229.46,商,113,10,建物1車位0,0,0,0.041666667,1,24,大樓,0,0,商業用,110,1,0,3.9,1751,1,0,1,101130.7824,177080000,無,0,0,0,1,24.7921493,121.0138427,1.413935681
台灣新竹市新竹市仲生路１號二樓,新竹市新竹市仲生路１號二樓,91.27,非,111,9,建物1車位1,0,1,0.4,2,5,華廈,0,0,住家用,113,4,1,0,180.35,0,4,0,80288.32825,14480000,升降機械,100000,100000,0,1,24.7668359,120.9693872,4.043563436
台灣新竹市新竹市仲生路１號四樓,新竹市新竹市仲生路１號四樓,91.27,非,111,9,建物1車位1,0,1,0.8,4,5,華廈,0,0,住家用,113,4,1,0,180.35,0,4,0,80842.80566,14580000,升降機械,100000,100000,0,1,24.7668359,120.9693872,4.043563436
台灣新竹市新竹市仲生路１號三樓,新竹市新竹市仲生路１號三樓,91.27,非,111,9,建物1車位1,0,1,0.6,3,5,華廈,0,0,住家用,113,4,1,0,180.35,0,4,0,80842.80566,14580000,升降機械,100000,100000,0,1,24.7668359,120.9693872,4.043563436
台灣新竹市新竹市境福街２０１巷２８號三樓之２,新竹市新竹市境福街２０１巷２８號三樓之２,32.21,非,110,8,建物1車位1,0,1,0.272727273,3,11,大樓,0,0,住家用,113,5,1,0,151.2,0,3,1,75066.13757,11350000,坡道機械,460000,460000,0,1,24.819683,120.9587267,6.369979846
台灣新竹市新竹市東大路二段６２２之７號十三樓之１,新竹市新竹市東大路二段６２２之７號十三樓之１,24.28,非,110,1,建物1車位1,0,1,0.928571429,13,14,大樓,0,0,住家用,113,6,1,0,117.24,0,2,1,83418.62845,9780000,平面,480000,480000,0,1,24.822825,120.958609,6.614090137
台灣新竹市新竹市東大路二段６２２之３號三樓之２,新竹市新竹市東大路二段６２２之３號三樓之２,32.82,非,110,1,建物1車位1,0,1,0.214285714,3,14,大樓,0,0,住家用,113,6,1,0,149.46,0,3,1,79486.15014,11880000,平面,500000,500000,0,1,24.822825,120.958609,6.614090137
台灣新竹市新竹市延平路二段１４３０號四樓之１,新竹市新竹市延平路二段１４３０號四樓之１,31.25,非,111,4,建物1車位1,0,1,0.285714286,4,14,大樓,0,0,住家用,113,8,1,0,138.41,0,3,1,58160.53753,8050000,其他,500000,500000,0,1,24.8206702,120.9276039,9.025676346
台灣新竹市新竹市延平路二段１４３０號十四樓之２,新竹市新竹市延平路二段１４３０號十四樓之２,31.25,非,111,4,建物1車位1,0,1,1,14,14,大樓,0,0,住家用,113,8,1,0,138.41,0,3,1,61122.75125,8460000,其他,500000,500000,0,1,24.8206702,120.9276039,9.025676346
台灣新竹市新竹市東大路二段６２２之７號十三樓之２,新竹市新竹市東大路二段６２２之７號十三樓之２,24.35,非,110,1,建物1車位1,0,1,0.928571429,13,14,大樓,0,0,住家用,113,6,1,0,115.62,0,2,1,84154.99049,9730000,平面,520000,520000,0,1,24.822825,120.958609,6.614090137
台灣新竹市新竹市東大路二段６２２之７號四樓之１,新竹市新竹市東大路二段６２２之７號四樓之１,24.35,非,110,1,建物1車位1,0,1,0.285714286,4,14,大樓,0,0,住家用,113,6,1,0,115.75,0,2,1,77408.20734,8960000,平面,520000,520000,0,1,24.822825,120.958609,6.614090137
台灣新竹市新竹市東大路二段６２２之７號四樓之２,新竹市新竹市東大路二段６２２之７號四樓之２,24.42,非,110,1,建物1車位1,0,1,0.285714286,4,14,大樓,0,0,住家用,113,6,1,0,117.55,0,2,1,76563.16461,9000000,平面,520000,520000,0,1,24.822825,120.958609,6.614090137
台灣新竹市新竹市東大路二段６２２之１０號四樓之５,新竹市新竹市東大路二段６２２之１０號四樓之５,32.82,非,110,1,建物1車位1,0,1,0.285714286,4,14,大樓,0,0,住家用,113,6,1,0,147.87,0,3,1,81558.12538,12060000,平面,520000,520000,0,1,24.822825,120.958609,6.614090137
台灣新竹市新竹市東大路二段６２２之３號三樓之３,新竹市新竹市東大路二段６２２之３號三樓之３,36.62,非,110,1,建物1車位1,0,1,0.214285714,3,14,大樓,0,0,住家用,113,6,1,0,164.21,0,3,1,81663.72328,13410000,平面,520000,520000,0,1,24.822825,120.958609,6.614090137
台灣新竹市新竹市東大路二段６２２之７號二樓之５,新竹市新竹市東大路二段６２２之７號二樓之５,24.35,非,110,1,建物1車位2,0,2,0.142857143,2,14,大樓,0,0,住家用,113,6,1,0,134.31,0,2,1,82421.26424,11070000,平面,530000,1060000,0,1,24.822825,120.958609,6.614090137
台灣新竹市新竹市東大路二段６２２之３號十一樓之５,新竹市新竹市東大路二段６２２之３號十一樓之５,36.62,非,110,1,建物1車位2,0,2,0.785714286,11,14,大樓,0,0,住家用,113,6,1,0,183.14,0,3,1,83105.82068,15220000,平面,530000,1060000,0,1,24.822825,120.958609,6.614090137
台灣新竹市新竹市東大路二段６２２之７號八樓之５,新竹市新竹市東大路二段６２２之７號八樓之５,24.35,非,110,1,建物1車位1,0,1,0.571428571,8,14,大樓,0,0,住家用,113,6,1,0,115.7,0,2,1,85047.53673,9840000,平面,540000,540000,0,1,24.822825,120.958609,6.614090137
